Id,Prediction
52247,2972373.253675
52248,4351320.91843751
52249,3991394.18858868
52250,2251826.62981842
52251,5004659.54422954
52252,2374546.75297089
52253,4788047.40581164
52254,5217860.35427618
52255,4908934.46310736
52256,5092756.7776004
52257,3449468.63626992
52258,4100598.54170479
52259,3819744.32170583
52260,4779899.63366428
52261,3591886.32363789
52262,3933495.56048867
52263,4798181.41272956
52264,4046430.94282241
52265,4477855.50411184
52266,4083968.52959284
52267,4475499.15686275
52268,3048989.46158637
52269,4589005.138255
52270,3842058.6007962
52271,4693302.7762907
52272,4901511.00623641
52273,5429679.64401064
52274,3800016.97223809
52275,3230997.83289667
52276,3827912.0515469
52277,3323602.51889796
52278,5561306.33912555
52279,4722289.59705534
52280,4410679.61061595
52281,3774086.6707877
52282,4666833.26519879
52283,4756898.47808076
52284,4800215.75768522
52285,4960206.49311719
52286,4025206.03539969
52287,3911556.88338571
52288,4067173.26888359
52289,5932715.40856791
52290,3474679.04166682
52291,4588662.53055782
52292,4015876.27161941
52293,4557129.17129565
52294,5665082.57601592
52295,4321446.06903819
52296,3374970.85790727
52297,4573594.4580391
52298,4919832.5069997
52299,3048989.46158637
52300,5672182.26934537
52301,4354387.30784377
52302,4706631.90328112
52303,4477589.29936561
52304,4243563.79848789
52305,5021006.78296244
52306,5380885.71891344
52307,5336974.17243275
52308,4952576.02052439
52309,4575602.81183369
52310,3429297.4687385
52311,2797704.55770956
52312,5399808.45141462
52313,4598896.19113877
52314,4585852.08980508
52315,4778226.89062906
52316,4185977.06080954
52317,3084992.66039579
52318,4707434.29232171
52319,4477703.28578613
52320,4091756.58359281
52321,4101156.49864964
52322,3505549.8782461
52323,3922508.20598933
52324,5111948.01134901
52325,3423452.4368464
52326,3904995.89497109
52327,4083073.89762058
52328,6323785.74461942
52329,4628158.88078321
52330,3966770.66281223
52331,2650773.08173943
52332,3603779.50112762
52333,4621895.4384223
52334,5175140.46738468
52335,4829383.10211822
52336,4445028.24549542
52337,3272602.04240002
52338,3644918.12028049
52339,5088957.05874078
52340,3238537.43430805
52341,4739413.70894945
52342,4686000.28721319
52343,4287939.37181584
52344,4787443.7981971
52345,3386627.10383196
52346,4078357.24501251
52347,4849606.31683034
52348,5427985.96425753
52349,3386115.45585203
52350,4444117.48387572
52351,4500493.09568624
52352,4289321.60216869
52353,6141534.2770402
52354,4604423.01528435
52355,4039776.15812912
52356,5691073.58496305
52357,4330695.83939959
52358,2739657.45751394
52359,4584697.36919025
52360,4671567.66182406
52361,4482072.71247987
52362,4792286.13976844
52363,4188648.73836263
52364,5003301.092376
52365,3923444.6063352
52366,3562163.14418861
52367,2915455.04908557
52368,5397004.31122111
52369,5998933.87304373
52370,4798591.59105952
52371,4850509.55584172
52372,5154959.36920949
52373,2867692.08816265
52374,3629561.37517166
52375,5610705.93124997
52376,5285190.35873809
52377,3207971.8381983
52378,4993406.94701289
52379,5265498.92014027
52380,4283213.42989826
52381,2832764.96820037
52382,4027325.33125424
52383,4329854.63536171
52384,3893020.69328163
52385,3400340.91148385
52386,5314595.89370119
52387,3047973.97767754
52388,2348270.56131211
52389,4145345.50093304
52390,3454100.05261387
52391,3866556.5172402
52392,4971453.46162552
52393,4495816.58884842
52394,3807935.03928265
52395,4804390.1175595
52396,3894687.09952231
52397,3166649.43132855
52398,3995061.86818548
52399,2248464.35390948
52400,4045395.67116898
52401,3882983.22608563
52402,3199236.87093082
52403,4064180.8987808
52404,3039002.01312113
52405,2820321.89218459
52406,7571557.88096219
52407,3968082.82052751
52408,3745026.2141179
52409,3971408.22179044
52410,4330701.83249393
52411,4567717.2224107
52412,4505612.68035147
52413,4749927.66701689
52414,2977521.53331539
52415,5229044.24699588
52416,4429982.94115486
52417,2736553.57767691
52418,5385260.70773659
52419,4822863.58545247
52420,4676454.76961898
52421,4127103.1545137
52422,4318574.71167581
52423,4001304.23677591
52424,5117543.45070744
52425,6862229.56380038
52426,3724317.90614806
52427,4893485.67537631
52428,4616740.13982365
52429,5013558.00474767
52430,3301792.93617773
52431,2248518.78075385
52432,4158669.39286414
52433,3161884.22682215
52434,2975134.88730247
52435,4994768.40564884
52436,5129331.31571358
52437,3322148.63396213
52438,4625535.12892195
52439,4900705.29053439
52440,4392955.8919
52441,2680909.26940675
52442,4165124.65307298
52443,2994825.07101959
52444,5289654.95249132
52445,4537209.67879049
52446,4489334.31101655
52447,4313875.6752544
52448,4978983.30763323
52449,4128835.96813714
52450,5086695.41810578
52451,4205683.63954383
52452,3680310.37394414
52453,4910000.90923482
52454,2407402.11402013
52455,4833359.17227486
52456,4068675.64022374
52457,2740739.41698207
52458,5348516.60506361
52459,4877972.49375526
52460,3651031.03772666
52461,2940686.07697517
52462,4518847.22015358
52463,4871618.46316993
52464,6695236.71018351
52465,5370355.68819241
52466,2251744.43073417
52467,2541536.08943638
52468,2835348.74912452
52469,7355618.35958768
52470,4275397.09906468
52471,3877814.50612833
52472,4634259.33719591
52473,3621444.11547905
52474,4891958.88423113
52475,4870184.84094584
52476,4006462.66512559
52477,2237661.83914176
52478,4772457.08591289
52479,5285683.48731642
52480,3698843.00668996
52481,3632634.12108922
52482,3660797.41675045
52483,4657266.74370563
52484,2725621.43681397
52485,2669065.09320202
52486,3047861.66205098
52487,4025574.08203426
52488,4128215.28510017
52489,4984048.52779487
52490,4700026.0317056
52491,4946578.00747086
52492,2312136.75010409
52493,4080419.68861096
52494,4139571.439418
52495,4322104.73543338
52496,5271366.80105557
52497,4505284.34784383
52498,4344867.74760712
52499,3066130.71538131
52500,3196327.79361231
52501,4518794.17583926
52502,4843114.41464033
52503,5001399.69119516
52504,3698890.05877911
52505,5052056.70766818
52506,4341461.0075478
52507,4998068.02781776
52508,5509998.11721041
52509,4808060.58656395
52510,4335209.34835188
52511,3386351.96871108
52512,3287165.93705864
52513,4497410.77589044
52514,5390899.33318636
52515,4706830.00045686
52516,4198908.97349408
52517,4700026.0317056
52518,3878537.68759737
52519,3802745.5203835
52520,4378648.4430386
52521,5138734.99725596
52522,3060966.94616181
52523,3945094.20872022
52524,3691566.86323802
52525,4325570.72706509
52526,2709081.41579614
52527,5064240.39114214
52528,4991084.13225515
52529,2796104.49190031
52530,5527167.3722719
52531,2250405.84881547
52532,4514692.67221928
52533,3980592.2672669
52534,5589703.56291117
52535,3105948.59345708
52536,4063461.40688297
52537,4052460.330076
52538,4172332.5711211
52539,3332286.85707607
52540,4660983.19481612
52541,3197412.64317418
52542,4858451.21054015
52543,5899429.9894285
52544,4667867.48876162
52545,4889939.21917871
52546,5974505.56270038
52547,3127399.12235823
52548,4936573.22670081
52549,2984196.18400432
52550,4504130.63177003
52551,4704829.65056264
52552,3176496.65833509
52553,2783530.4249448
52554,5361976.15990644
52555,4912982.5192999
52556,4703151.67460982
52557,4035235.50821011
52558,2584712.26972351
52559,4214335.84046868
52560,4741080.19792093
52561,4599928.4800257
52562,2262929.60087296
52563,4441584.9846714
52564,4220242.85201301
52565,4764467.79079587
52566,6345087.83620709
52567,3719556.85982149
52568,5002638.17988493
52569,5618843.79263459
52570,5201570.86998184
52571,4322801.31406867
52572,3151773.49197805
52573,4473169.18672078
52574,5511699.11921891
52575,2242268.41957266
52576,4070087.12225842
52577,2801202.43455996
52578,4556954.56068722
52579,3830143.37202292
52580,4623325.43684052
52581,4389892.00871559
52582,4190937.91941758
52583,3819713.00597493
52584,4661538.81162266
52585,4945379.04376604
52586,4149293.3069928
52587,4354496.86841729
52588,4355117.24857448
52589,4059552.07194547
52590,4747898.57967362
52591,6381085.1753315
52592,3417600.30568423
52593,3009340.58902859
52594,5874344.3204824
52595,3038643.71210895
52596,5324537.41570703
52597,2755385.29588016
52598,3216157.98932801
52599,4852861.19981983
52600,3142897.89572689
52601,2319621.28191713
52602,4754618.07515641
52603,3846272.15196003
52604,3855991.30299378
52605,6441832.08426914
52606,5254162.85699091
52607,5771767.05000204
52608,4114509.21972706
52609,4776784.18230056
52610,5466119.08557197
52611,5137228.22472167
52612,4612236.89408977
52613,4653309.71095708
52614,3981699.52515125
52615,4905250.02889552
52616,3808684.97071401
52617,6466881.6278786
52618,4831086.09135491
52619,4031667.96792507
52620,4637125.68392884
52621,4398284.67208933
52622,3508509.72287919
52623,3191024.42460985
52624,5131189.34736375
52625,4582550.42393121
52626,5148451.20629858
52627,5067874.43142346
52628,5153407.84953958
52629,4367832.03587106
52630,4319624.39214735
52631,3196586.73928002
52632,4995562.90479108
52633,6239723.21105525
52634,4781863.58959273
52635,2711885.5190802
52636,4181626.71647277
52637,4588997.93180544
52638,3506239.28271086
52639,4287610.29867636
52640,4675294.86150619
52641,4508564.47633622
52642,2774215.02709583
52643,4802665.68148229
52644,4732352.67245249
52645,2992999.96755781
52646,4250323.98753068
52647,4940479.3648437
52648,3132505.842124
52649,4782164.97167774
52650,4708334.39427461
52651,4455617.52861085
52652,3652275.33675797
52653,3886885.18279852
52654,5343841.16918463
52655,3802332.57110661
52656,5384674.13330925
52657,4091522.46037759
52658,3701030.3550668
52659,5224994.61649774
52660,4111568.56565005
52661,4237460.5697138
52662,4489547.36603406
52663,4919612.7951516
52664,4567945.81874154
52665,4900284.64868363
52666,4085662.57883316
52667,4532721.6195567
52668,5356176.84502731
52669,4175513.36440277
52670,3752122.73648524
52671,4683963.92557756
52672,4674868.7029497
52673,4832638.05275214
52674,3675713.602192
52675,2761907.95987498
52676,4016829.78446933
52677,3900037.21057296
52678,4698578.88063085
52679,3126369.96326694
52680,4422144.44465083
52681,4142103.62589238
52682,4078682.28073404
52683,6520494.71473673
52684,4935798.3459917
52685,2296560.04242736
52686,4197009.29016273
52687,3150491.25033415
52688,4939877.38564589
52689,2834585.87229655
52690,4435515.88617339
52691,4433746.3634431
52692,5498129.53966815
52693,2824938.42425397
52694,3959597.60019705
52695,4316025.80414665
52696,4827295.6693386
52697,3513815.23131276
52698,2562152.47196143
52699,5373636.0295296
52700,3484273.51449994
52701,4364150.29513273
52702,3898541.09857516
52703,4764347.20158005
52704,5104627.21720373
52705,4505185.6225986
52706,4351936.2298472
52707,4401665.41481122
52708,4704125.51898303
52709,4325018.2834785
52710,3543832.27107575
52711,5361185.08903779
52712,4214471.31646647
52713,3296670.45551033
52714,3052063.05611307
52715,3074713.80732937
52716,4483446.17740919
52717,4637125.68392884
52718,3895775.62151627
52719,4549689.62806169
52720,5098580.30807176
52721,4307547.25385264
52722,4556843.50881922
52723,4689564.4918667
52724,4345942.22974696
52725,5155796.32225458
52726,3536176.2421062
52727,4569650.28439471
52728,2748943.94071962
52729,4538536.45793055
52730,5736939.57208159
52731,3715005.01893041
52732,4975499.22132117
52733,4447946.68760478
52734,4740050.4886764
52735,3042741.66692769
52736,3002213.8734068
52737,3760674.45135669
52738,3851616.69544411
52739,3861767.54931255
52740,5289790.64802205
52741,4505040.20343669
52742,5407099.35769211
52743,5307968.06674524
52744,5673724.27034848
52745,3216460.57166497
52746,3137315.42948246
52747,5363292.9190572
52748,2884670.44221481
52749,5116489.277494
52750,5167029.42082262
52751,4125520.65258681
52752,4083405.39817175
52753,4613147.0591026
52754,4416078.58174977
52755,4652157.31352541
52756,4195476.02034033
52757,4508579.58436821
52758,4840110.79836195
52759,5952696.77650167
52760,6143822.39018004
52761,2791563.23187169
52762,4669408.70938061
52763,4789015.02303472
52764,4649984.2031675
52765,5755910.53069534
52766,5079827.22037794
52767,4415646.82389899
52768,4508390.5135811
52769,3029021.82866355
52770,2745892.28279863
52771,4891983.35973381
52772,3741158.51909379
52773,2987996.89630382
52774,4890709.71991759
52775,4796965.66834093
52776,4720511.22346606
52777,4559204.11148193
52778,4088482.92702871
52779,4072612.84296978
52780,6414236.58558148
52781,4682882.06854418
52782,4582439.77087112
52783,4554410.14821962
52784,3228299.55307339
52785,5226062.91244624
52786,5222879.38651036
52787,5489446.16177423
52788,4417884.15833558
52789,3048090.86333219
52790,4116758.39837345
52791,4340661.72740049
52792,4493969.9118935
52793,4726157.49015483
52794,3140723.69382791
52795,4557154.547527
52796,4202761.2078625
52797,4160420.64450735
52798,3281307.6810346
52799,3387421.48311263
52800,2993857.42073418
52801,4299645.52312681
52802,5126315.26986921
52803,5015699.26095548
52804,4254901.14457563
52805,4403527.464521
52806,4229296.34404782
52807,4811534.56744384
52808,3330257.43946996
52809,4891892.15843685
52810,4178350.35915995
52811,5152941.94827705
52812,4667375.79038413
52813,4819362.51291589
52814,4589301.44397202
52815,4594649.52421608
52816,4460299.26474357
52817,7333641.53735172
52818,5086801.34565237
52819,4876622.68337174
52820,4785071.09962947
52821,4473095.76595298
52822,4130322.32140636
52823,4223734.1761459
52824,4846116.08970813
52825,4309260.72813739
52826,4331718.44726544
52827,4308421.24176477
52828,2329006.74187747
52829,4393937.67623151
52830,4517684.15584164
52831,5113381.3906592
52832,4458115.47443759
52833,4372700.17844613
52834,3983920.44573647
52835,4829965.45490795
52836,3695956.61092
52837,2617028.5573045
52838,3591270.00117653
52839,5877152.09142042
52840,2629727.02062467
52841,5996906.44848502
52842,3113292.23858191
52843,5422408.99861385
52844,3959959.3465901
52845,3998194.06103884
52846,5252272.95425112
52847,4589591.63170213
52848,4996020.75679329
52849,3882765.27966606
52850,4863611.0735437
52851,4593358.10928238
52852,4359939.20799132
52853,4545949.97444538
52854,3413231.92134153
52855,5232104.32767924
52856,5016230.46974527
52857,3296567.12854072
52858,2982422.1961916
52859,3156640.97099399
52860,4436858.87525497
52861,3498494.36820487
52862,5647670.74478142
52863,4551036.46205252
52864,4475691.80669836
52865,4287528.31787984
52866,4153877.35562209
52867,3273438.45567723
52868,4834803.54925629
52869,4999811.84874043
52870,4661873.5962924
52871,5014595.47335307
52872,2577265.29588846
52873,4398507.44136163
52874,3592861.97240101
52875,6813318.53307649
52876,3460966.42665769
52877,4382466.58517986
52878,5302172.90912033
52879,5015076.62095676
52880,4452856.43812063
52881,3141674.14534434
52882,4229948.22441239
52883,4480642.20973605
52884,3968571.19001193
52885,3991478.89511095
52886,4572407.46507505
52887,4069309.9445551
52888,5758428.52873337
52889,4661668.53923518
52890,3963699.58067493
52891,4464136.43450666
52892,3066478.07543493
52893,4994688.13763228
52894,3951038.6521314
52895,4144254.15031892
52896,4605748.09599933
52897,4611656.61434136
52898,4126960.10160223
52899,5967996.51063174
52900,3224549.48076152
52901,3708386.02985997
52902,4979226.46022128
52903,4770365.72590666
52904,4134979.25140911
52905,5540610.19548925
52906,5951853.44347866
52907,3570716.81389174
52908,5101341.73827032
52909,4971021.29401614
52910,3022263.23116334
52911,4613498.83081385
52912,3424895.04947615
52913,4719674.44302103
52914,4844861.44666992
52915,4040244.4594338
52916,3643601.04566886
52917,4204504.42950859
52918,3426785.84741319
52919,4258673.56761489
52920,2615558.39112877
52921,3922127.79681077
52922,4006267.3537274
52923,5010648.33116398
52924,4738354.64849865
52925,4916232.74531223
52926,2935120.54624775
52927,4637434.40378709
52928,5644200.31626062
52929,4822500.81548725
52930,3542852.78469537
52931,4755837.47602581
52932,5827612.4382424
52933,4368117.97583901
52934,4433518.84374478
52935,4920761.97593893
52936,4088100.03232163
52937,4317767.83945258
52938,4537148.44635037
52939,4475136.40033939
52940,3122700.87710911
52941,3326611.02240055
52942,5521596.9316289
52943,4027357.41581326
52944,3461016.6565183
52945,4136183.11495495
52946,2249406.09595944
52947,3667515.09248344
52948,4606158.43921276
52949,3445430.60478395
52950,4640187.7277795
52951,3459596.26002082
52952,4928843.54592173
52953,4610460.9071979
52954,3641769.3464403
52955,4481106.70969925
52956,4565681.79036571
52957,5092068.84531145
52958,4336188.62987805
52959,5119701.95788785
52960,4195752.65536705
52961,5189028.74817965
52962,5437578.86048763
52963,3968984.37079986
52964,2854065.38286353
52965,3985189.55120964
52966,5925014.12761879
52967,4770330.75455468
52968,4433513.7963314
52969,5869564.08904706
52970,3543931.27563648
52971,4168873.84188399
52972,3947765.85934607
52973,5288821.77473908
52974,4696876.21064311
52975,5051953.75413632
52976,5482136.31112887
52977,4996287.08322814
52978,3969910.98462026
52979,4938120.30765059
52980,4208270.33564318
52981,2667525.68507625
52982,2863583.70503235
52983,4561787.15953143
52984,4463951.92265363
52985,4043518.43872078
52986,4743438.48869378
52987,4408381.40113201
52988,4312144.94110784
52989,4754684.11266059
52990,4553857.54294221
52991,5504927.39791238
52992,5774589.64426615
52993,4923717.57131472
52994,6144909.38748384
52995,4534433.58156926
52996,4758048.23539864
52997,3515084.51776915
52998,2683245.57920708
52999,4345469.62862291
53000,3094325.70552433
53001,4218918.2572398
53002,4256521.76190027
53003,4546782.76332304
53004,6539245.79874641
53005,4203239.2254448
53006,6091025.50917519
53007,3555019.07833776
53008,4755164.1414097
53009,2385863.81805347
53010,5104407.59179675
53011,4635627.19823969
53012,2717744.29457411
53013,3070411.67933265
53014,5277846.67794939
53015,5014432.84914892
53016,4201305.02905326
53017,2586232.42321179
53018,4082981.36541937
53019,4068177.75855669
53020,4595039.61080296
53021,4263489.76866435
53022,4845027.26037255
53023,4225248.33213864
53024,4260742.81733806
53025,3214801.50025815
53026,2811483.88996488
53027,6258626.15272739
53028,4903447.80834166
53029,6209955.78572129
53030,3442844.97987129
53031,3360490.54706887
53032,3802673.77746248
53033,5413360.132841
53034,4216835.7573148
53035,5034530.876828
53036,4962434.15313743
53037,5289185.33091797
53038,4775196.63761724
53039,4236716.70989992
53040,5115834.52683888
53041,3858489.69327766
53042,5187299.73381727
53043,3203335.71365874
53044,3096951.48286013
53045,2769177.71325781
53046,4019596.22819354
53047,3926153.92047762
53048,5697044.8499896
53049,4878596.65061476
53050,5947379.51424376
53051,4464957.013527
53052,4616175.95711159
53053,4575817.75322767
53054,4692514.89939341
53055,3285648.30077227
53056,4736233.95935853
53057,2712175.62200526
53058,3606608.07489707
53059,4184754.46729509
53060,3255269.77677959
53061,2751674.87093814
53062,3264234.93547512
53063,5486573.64506757
53064,3186298.63280708
53065,2969517.70212437
53066,5070282.47920706
53067,4382781.57698014
53068,5409197.23245939
53069,4117653.58937493
53070,4923648.54037202
53071,4523351.88943219
53072,4985288.74365037
53073,5777955.93895681
53074,3018470.41497734
53075,3861183.17343196
53076,4303521.79021535
53077,3953093.75572922
53078,4847472.20388471
53079,3706796.73943104
53080,5055298.59675059
53081,4654290.45708673
53082,4944863.11238107
53083,3194042.48738983
53084,3489819.44695862
53085,4433746.3634431
53086,3641530.23433912
53087,4353339.43084927
53088,2948842.12297789
53089,3956539.01392946
53090,5779299.22630815
53091,5285523.26843281
53092,4587579.24924547
53093,3651635.7772951
53094,4004382.50106202
53095,4553113.27187213
53096,6683698.53402592
53097,3348614.81458468
53098,4580791.47173006
53099,4761036.88507386
53100,3483684.16427329
53101,6098613.35117543
53102,4924679.11648244
53103,6153406.96526941
53104,4688689.4124648
53105,5267674.37424531
53106,4966199.46467275
53107,5022188.91322772
53108,3182102.05676257
53109,4566534.77545308
53110,5396333.84260968
53111,4635771.00261317
53112,4276816.01824041
53113,4357534.83688548
53114,5374315.04298015
53115,3048989.46158637
53116,3619053.06271423
53117,4076586.53621207
53118,5769071.08373934
53119,3719798.40449109
53120,4229852.29447531
53121,3123019.73667584
53122,3973414.82555257
53123,3951831.93996881
53124,2992810.52145465
53125,3586923.03672203
53126,3670981.12276103
53127,3890616.11096141
53128,3851778.0769335
53129,2738713.60372234
53130,4627865.15434978
53131,5012009.560188
53132,5100211.5796327
53133,4266949.76305604
53134,4691702.41936542
53135,5697807.43746019
53136,4721330.73118621
53137,4294753.05025408
53138,4541595.84211584
53139,4631619.31034548
53140,3295753.42873511
53141,4659089.3989848
53142,4234071.99795268
53143,2568223.8039786
53144,4937318.05133615
53145,4102384.44809663
53146,4870450.22297515
53147,4681701.16982551
53148,2936215.81241491
53149,3928363.82335811
53150,6205111.01268707
53151,2329888.01317555
53152,3684167.81648143
53153,5078420.65402145
53154,5056617.23221509
53155,4467739.4170963
53156,5084117.29102903
53157,4699581.07834237
53158,4868764.68218523
53159,4693936.86573994
53160,5419238.71493337
53161,4284403.04269856
53162,3061553.05464771
53163,4186496.77640685
53164,6110591.9531595
53165,5149799.01865328
53166,6465128.38203403
53167,4398748.19756498
53168,3866253.30973479
53169,4788972.37288888
53170,2248571.7738798
53171,5449692.65990699
53172,4712614.86887251
53173,4931258.75857865
53174,3845888.92784748
53175,4791913.76004294
53176,3801217.64273357
53177,5877252.50969964
53178,4286511.41756067
53179,4588544.20312473
53180,3545332.94042363
53181,2963755.24897416
53182,3793374.59821739
53183,2999486.484813
53184,4304297.34284238
53185,4028530.1166145
53186,3346702.59857002
53187,4552481.52679861
53188,4753338.6170719
53189,2734319.06574552
53190,4822973.34075749
53191,4370626.44438539
53192,4740376.24222318
53193,3455042.93745049
53194,5769990.92243053
53195,5161890.13051708
53196,4235151.31316876
53197,3917624.0569774
53198,4275818.1646555
53199,3631148.42127251
53200,3821380.52143845
53201,2240717.18294732
53202,4577094.64691489
53203,4669892.8793844
53204,4507424.70798061
53205,3396617.92104254
53206,3691231.37645061
53207,3804901.36291205
53208,3888714.45170772
53209,4469735.73484996
53210,4366263.84366094
53211,4768253.03534772
53212,4257339.31085201
53213,5545554.98040065
53214,4195139.53605149
53215,3764506.41406297
53216,3445736.80963085
53217,6015448.65199667
53218,4501902.3968936
53219,4771061.81288571
53220,2747619.74275034
53221,4269500.63963951
53222,4061888.29407486
53223,4311639.61261796
53224,4429715.67497643
53225,4833000.58193843
53226,3938659.7222664
53227,3856943.72021337
53228,3991363.84146848
53229,4254448.73565937
53230,3796376.97106208
53231,4645645.75492006
53232,4722718.21234512
53233,4245555.96267187
53234,4721537.49844847
53235,3991307.98475638
53236,4167998.3469726
53237,3555396.95203936
53238,4501051.54297836
53239,4727943.08903865
53240,2815520.44617997
53241,2636736.27013599
53242,2233686.96549601
53243,4570524.76368792
53244,4625305.89445751
53245,5120532.2215195
53246,5112187.062289
53247,4152781.73629091
53248,4517143.77348199
53249,3151192.32243931
53250,5550446.88923627
53251,3215652.37216036
53252,4526929.48601383
53253,4209480.64070047
53254,4270335.90578547
53255,4782984.52495883
53256,4357793.439933
53257,5034466.48225702
53258,4290080.80657839
53259,4582169.02667247
53260,5005347.48338255
53261,3569401.13039982
53262,4453424.5576807
53263,3592861.97240101
53264,4261755.87649749
53265,4153755.36036714
53266,5253849.34161756
53267,4343114.52040082
53268,4070198.59133204
53269,3596342.79634305
53270,3663068.37061517
53271,3078233.53357476
53272,4677187.87553662
53273,4659386.13492054
53274,4507202.33140181
53275,4963069.72245178
53276,5113054.68670807
53277,4404908.20887341
53278,4681587.88634196
53279,4627937.45940998
53280,4154363.56245084
53281,5319371.34141489
53282,5692755.72722243
53283,3068154.40302036
53284,5275069.80234654
53285,4673748.63083309
53286,4603196.32922827
53287,4293408.44538094
53288,3135822.47000923
53289,3076538.92037698
53290,3570716.81389174
53291,4625621.48442285
53292,4385636.01917241
53293,4614623.03466271
53294,4701552.97905986
53295,4329954.51992579
53296,5315485.14054101
53297,4464779.35426052
53298,3902956.77662868
53299,4703220.39778512
53300,5193979.08735504
53301,3656655.03785476
53302,5558759.63791575
53303,4854912.93636318
53304,2718758.53028725
53305,5179275.18808984
53306,4115732.41407071
53307,4689039.60841508
53308,4619917.93619369
53309,5381980.70792364
53310,4537428.33922774
53311,3611078.62952198
53312,4403426.90361492
53313,5059718.3688332
53314,5233541.29927516
53315,5171553.64718409
53316,3018620.94464599
53317,4253140.76261648
53318,5412778.0100185
53319,3206641.29719945
53320,4543714.12522328
53321,3711575.52937025
53322,4738819.87030278
53323,3447660.45640831
53324,4796590.83688924
53325,3840819.27744375
53326,5654787.35544128
53327,4710923.39407409
53328,4028336.37035284
53329,4731301.06660445
53330,5134225.3504004
53331,4560720.64154852
53332,3769091.76728266
53333,5030673.20195685
53334,4176990.12398362
53335,2457567.30306436
53336,4771832.98141134
53337,4847715.62024926
53338,6919772.76057298
53339,3023527.30961813
53340,5691073.58496305
53341,4463216.60176895
53342,6042607.59238945
53343,4883684.13423338
53344,4827474.23836795
53345,5071653.35660001
53346,4049972.60801991
53347,2307654.85862406
53348,3504203.6444568
53349,5843811.86785407
53350,4903859.23247715
53351,4609247.00481845
53352,4503115.1033416
53353,4185642.4120384
53354,5140839.84351825
53355,3639035.15754024
53356,4544877.64761067
53357,3725244.28113239
53358,4146632.00264319
53359,2552489.42404705
53360,3416693.64573152
53361,4589591.63170213
53362,5096096.4253934
53363,4902322.23149797
53364,2856675.67977136
53365,5058737.59747458
53366,3200192.86310624
53367,4945953.18876797
53368,4122044.00809848
53369,3481915.26644991
53370,3529205.68490771
53371,4754798.57068105
53372,3246193.32819605
53373,4866670.55490901
53374,3535759.72979508
53375,5082230.93319207
53376,4953809.83134602
53377,4750322.48021261
53378,3369367.12306839
53379,5987334.70830178
53380,4803223.61469627
53381,4548220.58224889
53382,5013672.61873793
53383,5012277.44715348
53384,4725869.50051244
53385,4641824.83492807
53386,2630243.62645376
53387,4985802.99339816
53388,5189737.08136817
53389,6700792.2685444
53390,3608114.36804497
53391,2764848.56690801
53392,5128298.13445827
53393,4688756.51952972
53394,5043605.27277136
53395,3900035.57634668
53396,4664081.67629812
53397,5816332.94797814
53398,4661873.5962924
53399,4749956.22343346
53400,4502154.86108533
53401,4603655.07072944
53402,3676130.90534319
53403,2325670.21819645
53404,3929972.95997299
53405,4790611.73224592
53406,4642145.04854441
53407,4862900.26851725
53408,4802543.25785273
53409,3341614.93449697
53410,3516634.23069798
53411,5211383.32738335
53412,4477034.24740613
53413,3894831.42494704
53414,4881398.26955869
53415,3411427.3739888
53416,4364104.88866127
53417,4697045.55302235
53418,6318539.94386352
53419,4854155.66146468
53420,5474126.67055376
53421,4850105.76956785
53422,4563856.85666215
53423,4357744.88352652
53424,5009989.83720061
53425,2855126.11234328
53426,3187767.81899189
53427,3176679.6158862
53428,4533139.71386922
53429,4816709.75627825
53430,3375081.38974377
53431,4462444.61087734
53432,4378699.22932281
53433,3552560.32246331
53434,4414514.96487517
53435,3257894.64771667
53436,5114521.27821127
53437,2732669.65647199
53438,2870188.44920926
53439,4100282.44808393
53440,4185956.42505987
53441,3724737.9733663
53442,3127684.21899298
53443,5029978.45569288
53444,4703520.60893432
53445,4705542.49270704
53446,2778500.252717
53447,3415859.03551144
53448,3982947.10949271
53449,4618969.89806452
53450,4514067.28335482
53451,4508767.05537003
53452,5027778.40585581
53453,4158706.91298156
53454,3148857.41322673
53455,4571530.02883737
53456,4631188.7828536
53457,4759819.2096247
53458,2827879.57004067
53459,2326553.35496568
53460,3989037.84262923
53461,2392293.23877375
53462,3110168.90321055
53463,4598899.15109879
53464,4756907.08964433
53465,3054640.23762419
53466,3693830.68302573
53467,5619208.56019605
53468,4148779.59388425
53469,4690440.45970586
53470,4673643.24410119
53471,3174746.9873991
53472,4307763.05481659
53473,4618418.15795206
53474,3683297.28199978
53475,3493788.68529019
53476,5513485.15479979
53477,5003547.62359283
53478,3318425.19319235
53479,3241956.91528743
53480,3155680.35167904
53481,3516155.60695586
53482,3813619.45060237
53483,4147874.98222954
53484,4225551.13298037
53485,5074356.3490339
53486,3765360.80548744
53487,3694464.59963955
53488,2249406.09595944
53489,3439109.58105992
53490,4198970.05490079
53491,3405658.71938387
53492,4753307.88649532
53493,3171815.10631753
53494,5219460.71450257
53495,4033494.57742782
53496,3786243.47772732
53497,4191037.11594811
53498,4661873.5962924
53499,4805447.6128423
53500,3056859.28026223
53501,4721933.90078276
53502,4857120.57320727
53503,3429129.92365742
53504,4753981.79454777
53505,4788614.02520821
53506,5273123.19007807
53507,3157410.59174688
53508,5279400.51141716
53509,3966959.42579828
53510,3299063.26132273
53511,4149131.22787494
53512,3752562.53961311
53513,5407349.07962419
53514,4482233.6147417
53515,3144513.73668725
53516,4208372.2026913
53517,3154956.98545336
53518,3133569.93468248
53519,4801344.73731726
